"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.44995944684131e-31,1.03013912156754,0.653,0.468,7.78131619911269e-27,"2","MFSD12"
3.01628738849271e-31,1.95690408573452,0.325,0.13,9.58003037459169e-27,"2","EPHA3"
3.18505217945285e-31,0.849111333630878,0.801,0.59,1.01160442271602e-26,"2","PTCHD4"
3.59240497495173e-31,0.487859220628198,0.996,0.936,1.14098374409442e-26,"2","CADM1"
4.76667584740977e-31,1.46982725776969,0.49,0.273,1.51394391589582e-26,"2","SYTL2"
5.065710924646e-31,0.835695760936877,0.656,0.434,1.60892044677682e-26,"2","CCND2"
7.15275019644681e-31,1.38397406191767,0.545,0.33,2.27178498989347e-26,"2","FMN2"
1.74653163949636e-30,0.512180219714455,0.894,0.804,5.54715914020439e-26,"2","RRAS"
3.36864022173171e-30,0.928679348632566,0.721,0.533,1.06991382082421e-25,"2","RP11-236F9.2"
5.51550799974543e-30,0.819825175503963,0.889,0.816,1.75178049579914e-25,"2","MFGE8"
6.55710527534303e-30,1.66752850924726,0.4,0.196,2.0826022065017e-25,"2","LOXL2"
2.12793387822129e-29,1.12980159965824,0.675,0.503,6.75853079061864e-25,"2","ANK2"
2.42718395663417e-29,0.833957564686218,0.737,0.574,7.7089789646658e-25,"2","USP53"
2.54367321153474e-29,0.842291378242676,0.713,0.552,8.07896048715548e-25,"2","MDFIC"
5.85156382222628e-29,1.103266526838,0.413,0.194,1.85851518557729e-24,"2","PTX3"
6.15280213068766e-29,0.787102716897145,0.94,0.837,1.95419148472771e-24,"2","PGK1"
8.0099847222735e-29,1.23457444139506,0.55,0.338,2.54405124764129e-24,"2","PLCB1"
8.90361088024486e-29,1.88549455720569,0.303,0.125,2.82787585167457e-24,"2","FST"
1.01869796410594e-28,1.12105520140541,0.727,0.554,3.23548660379689e-24,"2","METRNL"
1.50235451273778e-28,0.504392708111967,0.966,0.852,4.77162816790645e-24,"2","ZBTB20"
1.98622935911705e-28,0.715154692776167,0.84,0.682,6.30846306749168e-24,"2","IMMP2L"
2.33527670098514e-28,1.16669491344087,0.515,0.305,7.41707232999891e-24,"2","ARHGAP15"
4.40960472328307e-28,0.645277148089099,0.783,0.647,1.40053455616194e-23,"2","GATM"
6.04159556111529e-28,0.848262873786369,0.861,0.712,1.91887116616583e-23,"2","MAML3"
8.09393148522109e-28,1.60287790964868,0.402,0.208,2.57071357902107e-23,"2","LINC00472"
9.25744633155087e-28,0.735805164620233,0.818,0.684,2.94025752936387e-23,"2","GULP1"
1.35256385913251e-27,1.51861814488962,0.3,0.118,4.29587807299077e-23,"2","CDH2"
1.3746180335336e-27,0.421750518628274,0.977,0.924,4.36592433630607e-23,"2","ANXA5"
2.11123747292705e-27,1.65368328949128,0.326,0.143,6.7055013377636e-23,"2","RNF128"
3.67943781785413e-27,1.06333470716252,0.711,0.544,1.16862624532865e-22,"2","RP11-141M1.3"
4.61450906435392e-27,1.11403260817526,0.554,0.347,1.46561422392945e-22,"2","EFNA5"
6.18460483573929e-27,1.0233902010754,0.626,0.413,1.96429234187915e-22,"2","HS3ST4"
7.2890492855668e-27,1.04398696981604,0.601,0.376,2.31507494358887e-22,"2","NOV"
1.09654718852061e-26,1.31396469367594,0.492,0.295,3.48274352546032e-22,"2","RAI14"
1.12933435128387e-26,0.772199025768235,0.778,0.693,3.5868788331127e-22,"2","FOXD3"
1.22237981811532e-26,0.569485565166554,0.882,0.748,3.88240054031608e-22,"2","MAP1B"
1.60126852943981e-26,0.777431165907795,0.783,0.65,5.08578897635377e-22,"2","SPATA6"
1.97210338469305e-26,0.798999525956868,0.748,0.623,6.26359756012359e-22,"2","TSPAN11"
2.41408651249228e-26,0.655176876212752,0.815,0.646,7.66738017232673e-22,"2","C10orf11"
3.50843449248195e-26,0.754074098023467,0.704,0.535,1.11431387915719e-21,"2","HCFC1R1"
6.42845718793991e-26,0.575392834319506,0.877,0.765,2.0417422874616e-21,"2","THBS2"
1.15812167182648e-25,1.05923952284679,0.547,0.352,3.67831024188809e-21,"2","MPDZ"
1.6822988503927e-25,0.403517692596974,0.944,0.906,5.34314937873226e-21,"2","PSAP"
1.80976363900584e-25,1.72909552797494,0.254,0.094,5.74799029384645e-21,"2","PHLDB2"
2.4223619557721e-25,0.94832450446631,0.76,0.624,7.69366380772776e-21,"2","SH3BP5"
3.17300256502223e-25,0.924922311396683,0.7,0.538,1.00777734467671e-20,"2","DAB1"
4.45651921017828e-25,1.47619632735978,0.354,0.17,1.41543506634472e-20,"2","LRAT"
5.25185885359404e-25,0.64197762262111,0.769,0.624,1.66804289049e-20,"2","EVI5"
5.84671911094506e-25,1.18060041043391,0.563,0.386,1.85697645682726e-20,"2","CDH6"
8.80344333863218e-25,1.46957266343494,0.365,0.181,2.79606163878297e-20,"2","LINC00478"
1.28168145440852e-24,1.43825874969782,0.254,0.094,4.0707484673469e-20,"2","VGLL3"
1.45009632192526e-24,0.534396604524845,0.914,0.808,4.60565092806681e-20,"2","DMD"
2.10652174390997e-24,1.22010924717414,0.473,0.282,6.69052371083244e-20,"2","DDAH1"
2.92545687901891e-24,0.79508206665495,0.711,0.552,9.29154359345195e-20,"2","AC027612.6"
3.10764359748142e-24,0.747673081093266,0.764,0.559,9.87018682996075e-20,"2","AP000462.2"
3.85122358115169e-24,0.783944270491466,0.691,0.537,1.22318712160959e-19,"2","NGFR"
7.50457652000108e-24,0.90254463524827,0.668,0.513,2.38352854851754e-19,"2","PARP8"
8.71279140492577e-24,0.720195809935037,0.654,0.465,2.76726967811848e-19,"2","MCAM"
8.74015390930684e-24,0.968516968992747,0.624,0.44,2.77596028313494e-19,"2","ADAMTS1"
1.01548708113112e-23,1.60163163078877,0.265,0.106,3.22528851838056e-19,"2","ADAM19"
1.04342188743341e-23,0.581352865697902,0.841,0.721,3.31401225667726e-19,"2","ABL2"
1.1878921083226e-23,0.890316855211141,0.58,0.411,3.77286412524342e-19,"2","CDC42EP1"
1.65832561263579e-23,0.994406406733757,0.554,0.369,5.26700797829253e-19,"2","MACROD2"
1.82832215239537e-23,0.855019059677426,0.723,0.599,5.80693398822293e-19,"2","FRMD6"
2.10693028424634e-23,1.29056336761415,0.674,0.515,6.6918212757948e-19,"2","CRLF1"
2.284476373178e-23,0.713154717358257,0.675,0.486,7.25572540885065e-19,"2","MEF2C"
2.67995044015306e-23,0.492043078323539,0.988,0.823,8.51179059297013e-19,"2","HFM1"
4.07541288743886e-23,0.598805873392518,0.836,0.777,1.29439188717946e-18,"2","CTSC"
5.07581985261297e-23,0.97845176219206,0.6,0.425,1.61213114338841e-18,"2","CDK6"
8.72836530330551e-23,0.766061313473822,0.744,0.642,2.77221610398286e-18,"2","ITGA3"
8.73119740836757e-23,0.509024231756079,0.998,0.833,2.77311560887162e-18,"2","MTND2P28"
1.51647248236054e-22,0.336917125224666,0.778,0.625,4.8164682512253e-18,"2","COL1A1"
4.19627209715246e-22,0.60220799855578,0.84,0.764,1.33277798077659e-17,"2","VWA1"
4.2402813966324e-22,0.872373824488252,0.619,0.441,1.34675577438442e-17,"2","TTLL7"
4.39821019651439e-22,0.601531218616056,0.795,0.697,1.39691554051493e-17,"2","CCSER2"
5.19137681097631e-22,0.820938191890385,0.656,0.494,1.64883318893419e-17,"2","FAM129A"
5.21690482605311e-22,1.27496058551124,0.584,0.425,1.65694114180273e-17,"2","SLC2A1"
5.31128164091834e-22,1.06994829083238,0.607,0.442,1.68691616197207e-17,"2","PDE1C"
7.70711499500847e-22,1.13669996516036,0.429,0.245,2.44785679356464e-17,"2","COL5A3"
8.43193075078831e-22,0.6304491636837,0.831,0.72,2.67806552575787e-17,"2","SLC35F1"
8.43828261155909e-22,1.6900166400397,0.321,0.159,2.68008294025728e-17,"2","NR6A1"
1.00631976830701e-21,0.719913668117004,0.713,0.529,3.19617221611991e-17,"2","ADAMTS2"
1.00789537062756e-21,0.786349201301396,0.743,0.644,3.20117648665021e-17,"2","CEP170"
1.04364874232794e-21,0.683725880384077,0.808,0.694,3.31473277050776e-17,"2","TENM3"
2.28694446225335e-21,1.4609091535605,0.397,0.227,7.26356430656287e-17,"2","FAM182B"
3.61112441210572e-21,0.563337288255525,0.847,0.741,1.1469292245289e-16,"2","FER"
4.14857415219076e-21,1.0610922959277,0.547,0.377,1.31762863647731e-16,"2","NEK6"
6.56586389139894e-21,1.09331914084384,0.501,0.325,2.08538403054722e-16,"2","SH3RF1"
7.52709201534893e-21,0.780117715163953,0.3,0.137,2.39067969499498e-16,"2","DKK1"
1.02386020948642e-20,1.1152230460656,0.52,0.351,3.25188241134983e-16,"2","EGFLAM"
1.05667251904086e-20,0.679960649517931,0.75,0.609,3.35609758772568e-16,"2","CCDC91"
1.34013278853643e-20,0.42352856372676,1,0.842,4.25639574967054e-16,"2","hsa-mir-6723"
1.47461934863279e-20,0.45621313570322,0.697,0.509,4.68353851319259e-16,"2","TMEM176B"
1.79230537944199e-20,1.61297137719617,0.31,0.151,5.69254111564569e-16,"2","CNTN4"
2.4138658754341e-20,1.14410198519462,0.46,0.285,7.66667940696624e-16,"2","GPR176"
